Serial Number:    1007723     --     Series: Temperature (*F) c:1
Serial Number:    1007723     --     Series: Temperature (*C) c:1
Serial Number:    1007723     --     Series: High-Res Temp (*F) c:1 2
Serial Number:    1007723     --     Series: High-Res Temp (*C) c:1 2
Serial Number:    1007723     --     Series: Temperature (*F) c:3
Serial Number:    1007723     --     Series: Temperature (*C) c:3
Serial Number:    1007723     --     Series: High-Res Temp (*F) c:3 4
Serial Number:    1007723     --     Series: High-Res Temp (*C) c:3 4

Date Time	Temperature (*F) c:1	Temperature (*C) c:1	High-Res Temp (*F) c:1 2	High-Res Temp (*C) c:1 2	Temperature (*F) c:3	Temperature (*C) c:3	High-Res Temp (*F) c:3 4	High-Res Temp (*C) c:3 4
11/24/21 13:00:00.0	1.97	-16.68	1.74	-16.81	5.49	-14.73	5.42	-14.77
11/24/21 14:00:00.0	-4.43	-20.24	-3.76	-19.87	-3.09	-19.49	-3.51	-19.73
11/24/21 15:00:00.0	1.97	-16.68	2.12	-16.6	5.49	-14.73	5.06	-14.97
11/24/21 16:00:00.0	0.75	-17.36	0.9	-17.28	0.75	-17.36	0.59	-17.45
11/24/21 17:00:00.0	0.75	-17.36	0.75	-17.36	0.75	-17.36	0.98	-17.23
11/24/21 18:00:00.0	-3.09	-19.49	-2.84	-19.36	-1.78	-18.76	-1.46	-18.59
11/24/21 19:00:00.0	-4.43	-20.24	-4.26	-20.15	-1.78	-18.76	-1.46	-18.59
11/24/21 20:00:00.0	-5.81	-21	-6.08	-21.15	-5.81	-21	-5.99	-21.1
11/24/21 21:00:00.0	-3.09	-19.49	-2.6	-19.22	-1.78	-18.76	-1.38	-18.54
11/24/21 22:00:00.0	-4.43	-20.24	-4.01	-20.01	-3.09	-19.49	-2.68	-19.27
11/24/21 23:00:00.0	-4.43	-20.24	-4.35	-20.19	-3.09	-19.49	-3.26	-19.59
11/25/21 00:00:00.0	-3.09	-19.49	-3.67	-19.82	-3.09	-19.49	-3.17	-19.54
11/25/21 01:00:00.0	-5.81	-21	-5.2	-20.67	-4.43	-20.24	-4.43	-20.24
11/25/21 02:00:00.0	-7.22	-21.79	-6.69	-21.5	-4.43	-20.24	-5.03	-20.57
11/25/21 03:00:00.0	-5.81	-21	-5.64	-20.91	-4.43	-20.24	-4.69	-20.38
11/25/21 04:00:00.0	-7.22	-21.79	-6.87	-21.6	-5.81	-21	-5.2	-20.67
11/25/21 05:00:00.0	-4.43	-20.24	-5.03	-20.57	-4.43	-20.24	-3.93	-19.96
11/25/21 06:00:00.0	-5.81	-21	-6.34	-21.3	-5.81	-21	-5.64	-20.91
11/25/21 07:00:00.0	-5.81	-21	-5.9	-21.06	-5.81	-21	-5.12	-20.62
11/25/21 08:00:00.0	-4.43	-20.24	-4.95	-20.53	-4.43	-20.24	-4.86	-20.48
11/25/21 09:00:00.0	-1.78	-18.76	-2.27	-19.04	0.75	-17.36	1.36	-17.02
11/25/21 10:00:00.0	-0.5	-18.05	-0.19	-17.88	1.97	-16.68	2.2	-16.56
11/25/21 11:00:00.0	3.17	-16.02	3.46	-15.85	4.34	-15.36	3.83	-15.65
11/25/21 12:00:00.0	5.49	-14.73	5.7	-14.61	6.62	-14.1	6.12	-14.38
11/25/21 13:00:00.0	5.49	-14.73	5.06	-14.97	5.49	-14.73	5.63	-14.65
11/25/21 14:00:00.0	6.62	-14.1	6.75	-14.03	6.62	-14.1	7.1	-13.83
11/25/21 15:00:00.0	5.49	-14.73	6.05	-14.41	6.62	-14.1	6.41	-14.22
11/25/21 16:00:00.0	6.62	-14.1	6.75	-14.03	6.62	-14.1	6.82	-13.99
11/25/21 17:00:00.0	5.49	-14.73	5.77	-14.57	5.49	-14.73	5.91	-14.49
11/25/21 18:00:00.0	5.49	-14.73	5.91	-14.49	6.62	-14.1	6.12	-14.38
11/25/21 19:00:00.0	6.62	-14.1	6.26	-14.3	6.62	-14.1	6.55	-14.14
11/25/21 20:00:00.0	6.62	-14.1	6.89	-13.95	6.62	-14.1	7.17	-13.79
11/25/21 21:00:00.0	6.62	-14.1	6.82	-13.99	6.62	-14.1	6.96	-13.91
11/25/21 22:00:00.0	5.49	-14.73	5.91	-14.49	6.62	-14.1	6.12	-14.38
11/25/21 23:00:00.0	5.49	-14.73	5.13	-14.93	5.49	-14.73	5.42	-14.77
11/26/21 00:00:00.0	4.34	-15.36	3.97	-15.57	4.34	-15.36	3.97	-15.57
11/26/21 01:00:00.0	1.97	-16.68	2.57	-16.35	3.17	-16.02	2.72	-16.27
11/26/21 02:00:00.0	0.75	-17.36	1.21	-17.11	1.97	-16.68	1.59	-16.89
11/26/21 03:00:00.0	-1.78	-18.76	-1.78	-18.77	-0.5	-18.05	-1.06	-18.37
11/26/21 04:00:00.0	-3.09	-19.49	-3.34	-19.63	-1.78	-18.76	-1.14	-18.41
11/26/21 05:00:00.0	-8.68	-22.6	-7.95	-22.2	-7.22	-21.79	-7.14	-21.74
11/26/21 06:00:00.0	-10.18	-23.44	-9.43	-23.02	-8.68	-22.6	-8.5	-22.5
11/26/21 07:00:00.0	-8.68	-22.6	-8.04	-22.25	-8.68	-22.6	-8.04	-22.25
11/26/21 08:00:00.0	-7.22	-21.79	-7.05	-21.69	-5.81	-21	-6.16	-21.2
11/26/21 09:00:00.0	-7.22	-21.79	-6.78	-21.55	-7.22	-21.79	-6.6	-21.45
11/26/21 10:00:00.0	-5.81	-21	-5.38	-20.77	-1.78	-18.76	-1.22	-18.45
11/26/21 11:00:00.0	-0.5	-18.05	-0.27	-17.93	0.75	-17.36	1.06	-17.19
11/26/21 12:00:00.0	-0.5	-18.05	-0.34	-17.97	0.75	-17.36	0.2	-17.66
11/26/21 13:00:00.0	-1.78	-18.76	-1.7	-18.72	-0.5	-18.05	-1.06	-18.37
11/26/21 14:00:00.0	-3.09	-19.49	-2.84	-19.36	-3.09	-19.49	-2.43	-19.13
11/26/21 15:00:00.0	-3.09	-19.49	-2.68	-19.27	-1.78	-18.76	-2.11	-18.95
11/26/21 16:00:00.0	-3.09	-19.49	-2.76	-19.31	-1.78	-18.76	-1.14	-18.41
11/26/21 17:00:00.0	-3.09	-19.49	-2.43	-19.13	-3.09	-19.49	-2.93	-19.4
11/26/21 18:00:00.0	-3.09	-19.49	-2.68	-19.27	-1.78	-18.76	-1.62	-18.68
11/26/21 19:00:00.0	-0.5	-18.05	0.05	-17.75	0.75	-17.36	1.36	-17.02
11/26/21 20:00:00.0	-0.5	-18.05	-0.19	-17.88	0.75	-17.36	1.06	-17.19
11/26/21 21:00:00.0	-4.43	-20.24	-3.93	-19.96	-1.78	-18.76	-1.94	-18.86
11/26/21 22:00:00.0	-5.81	-21	-6.25	-21.25	-4.43	-20.24	-3.84	-19.91
11/26/21 23:00:00.0	-0.5	-18.05	-1.06	-18.37	-0.5	-18.05	-0.03	-17.79
11/27/21 00:00:00.0	-5.81	-21	-5.38	-20.77	-4.43	-20.24	-4.43	-20.24
11/27/21 01:00:00.0	-4.43	-20.24	-4.35	-20.19	-1.78	-18.76	-2.11	-18.95
11/27/21 02:00:00.0	-1.78	-18.76	-2.02	-18.9	-1.78	-18.76	-1.22	-18.45
11/27/21 03:00:00.0	-3.09	-19.49	-3.59	-19.77	-3.09	-19.49	-3.67	-19.82
11/27/21 04:00:00.0	0.75	-17.36	0.75	-17.36	1.97	-16.68	2.35	-16.47
11/27/21 05:00:00.0	1.97	-16.68	2.12	-16.6	3.17	-16.02	2.87	-16.18
11/27/21 06:00:00.0	1.97	-16.68	1.97	-16.68	1.97	-16.68	2.5	-16.39
11/27/21 07:00:00.0	4.34	-15.36	4.48	-15.29	6.62	-14.1	6.68	-14.06
11/27/21 08:00:00.0	7.73	-13.49	7.65	-13.53	9.88	-12.29	9.41	-12.55
11/27/21 09:00:00.0	14.98	-9.46	15.1	-9.39	15.95	-8.91	15.59	-9.12
11/27/21 10:00:00.0	14.98	-9.46	15.28	-9.29	15.95	-8.91	15.59	-9.12
11/27/21 11:00:00.0	14.98	-9.46	14.91	-9.49	14.98	-9.46	15.4	-9.22
11/27/21 12:00:00.0	14.98	-9.46	15.28	-9.29	15.95	-8.91	15.65	-9.09
11/27/21 13:00:00.0	14.98	-9.46	15.34	-9.25	15.95	-8.91	16.07	-8.85
11/27/21 14:00:00.0	14.98	-9.46	14.91	-9.49	14.98	-9.46	15.28	-9.29
11/27/21 15:00:00.0	14.98	-9.46	14.54	-9.7	14.98	-9.46	14.85	-9.53
11/27/21 16:00:00.0	13.99	-10.01	14.11	-9.94	13.99	-10.01	14.23	-9.87
11/27/21 17:00:00.0	13.99	-10.01	13.92	-10.04	13.99	-10.01	14.11	-9.94
11/27/21 18:00:00.0	13.99	-10.01	13.99	-10.01	13.99	-10.01	13.74	-10.15
11/27/21 19:00:00.0	13.99	-10.01	14.11	-9.94	13.99	-10.01	14.48	-9.73
11/27/21 20:00:00.0	13.99	-10.01	13.74	-10.15	13.99	-10.01	14.17	-9.9
11/27/21 21:00:00.0	11.97	-11.13	12.28	-10.95	12.99	-10.56	12.79	-10.67
11/27/21 22:00:00.0	12.99	-10.56	12.6	-10.78	12.99	-10.56	13.3	-10.39
11/27/21 23:00:00.0	11.97	-11.13	12.09	-11.06	12.99	-10.56	12.79	-10.67
11/28/21 00:00:00.0	11.97	-11.13	11.51	-11.38	11.97	-11.13	12.16	-11.02
11/28/21 01:00:00.0	11.97	-11.13	11.84	-11.2	12.99	-10.56	12.67	-10.74
11/28/21 02:00:00.0	9.88	-12.29	10.34	-12.03	11.97	-11.13	11.64	-11.31
11/28/21 03:00:00.0	9.88	-12.29	10.14	-12.14	10.93	-11.7	10.8	-11.78
11/28/21 04:00:00.0	6.62	-14.1	6.61	-14.1	6.62	-14.1	6.89	-13.95
11/28/21 05:00:00.0	9.88	-12.29	10.08	-12.18	11.97	-11.13	12.09	-11.06
11/28/21 06:00:00.0	10.93	-11.7	10.54	-11.92	11.97	-11.13	11.9	-11.17
11/28/21 07:00:00.0	6.62	-14.1	6.96	-13.91	9.88	-12.29	9.48	-12.51
11/28/21 08:00:00.0	10.93	-11.7	10.8	-11.78	11.97	-11.13	12.41	-10.88
11/28/21 09:00:00.0	6.62	-14.1	6.55	-14.14	5.49	-14.73	5.84	-14.53
11/28/21 10:00:00.0	1.97	-16.68	1.59	-16.89	1.97	-16.68	1.59	-16.89
11/28/21 11:00:00.0	3.17	-16.02	2.8	-16.22	4.34	-15.36	4.12	-15.49
11/28/21 12:00:00.0	3.17	-16.02	3.39	-15.9	7.73	-13.49	7.65	-13.53
11/28/21 13:00:00.0	5.49	-14.73	5.77	-14.57	7.73	-13.49	8.2	-13.22
11/28/21 14:00:00.0	10.93	-11.7	10.54	-11.92	12.99	-10.56	12.86	-10.64
11/28/21 15:00:00.0	6.62	-14.1	6.48	-14.18	6.62	-14.1	6.68	-14.06
11/28/21 16:00:00.0	6.62	-14.1	6.48	-14.18	9.88	-12.29	9.68	-12.4
11/28/21 17:00:00.0	6.62	-14.1	6.19	-14.34	8.81	-12.88	8.61	-13
11/28/21 18:00:00.0	8.81	-12.88	8.74	-12.92	7.73	-13.49	7.58	-13.56
11/28/21 19:00:00.0	5.49	-14.73	5.13	-14.93	5.49	-14.73	4.99	-15.01
11/28/21 20:00:00.0	3.17	-16.02	3.68	-15.73	5.49	-14.73	5.13	-14.93
11/28/21 21:00:00.0	1.97	-16.68	2.12	-16.6	1.97	-16.68	2.12	-16.6
11/28/21 22:00:00.0	6.62	-14.1	6.48	-14.18	8.81	-12.88	8.67	-12.96
11/28/21 23:00:00.0	7.73	-13.49	7.31	-13.72	9.88	-12.29	9.81	-12.33
11/29/21 00:00:00.0	7.73	-13.49	7.24	-13.76	9.88	-12.29	9.41	-12.55
11/29/21 01:00:00.0	11.97	-11.13	11.71	-11.27	12.99	-10.56	13.42	-10.32
11/29/21 02:00:00.0	7.73	-13.49	7.58	-13.56	7.73	-13.49	8.2	-13.22
11/29/21 03:00:00.0	5.49	-14.73	5.42	-14.77	5.49	-14.73	5.84	-14.53
11/29/21 04:00:00.0	6.62	-14.1	6.55	-14.14	5.49	-14.73	5.91	-14.49
11/29/21 05:00:00.0	6.62	-14.1	6.26	-14.3	6.62	-14.1	6.68	-14.06
11/29/21 06:00:00.0	11.97	-11.13	11.77	-11.24	12.99	-10.56	13.23	-10.43
11/29/21 07:00:00.0	11.97	-11.13	12.16	-11.02	12.99	-10.56	12.92	-10.6
11/29/21 08:00:00.0	13.99	-10.01	14.3	-9.84	14.98	-9.46	15.22	-9.32
11/29/21 09:00:00.0	11.97	-11.13	11.77	-11.24	12.99	-10.56	13.23	-10.43
11/29/21 10:00:00.0	9.88	-12.29	9.55	-12.47	9.88	-12.29	10.08	-12.18
11/29/21 11:00:00.0	8.81	-12.88	8.94	-12.81	8.81	-12.88	9.15	-12.7
11/29/21 12:00:00.0	7.73	-13.49	8.06	-13.3	8.81	-12.88	8.67	-12.96
11/29/21 13:00:00.0	9.88	-12.29	9.68	-12.4	9.88	-12.29	10.01	-12.22
11/29/21 14:00:00.0	5.49	-14.73	6.05	-14.41	5.49	-14.73	5.98	-14.45
11/29/21 15:00:00.0	6.62	-14.1	6.34	-14.26	7.73	-13.49	7.58	-13.56
11/29/21 16:00:00.0	5.49	-14.73	5.06	-14.97	4.34	-15.36	3.9	-15.61
11/29/21 17:00:00.0	6.62	-14.1	6.48	-14.18	5.49	-14.73	5.91	-14.49
11/29/21 18:00:00.0	5.49	-14.73	6.05	-14.41	5.49	-14.73	5.91	-14.49
11/29/21 19:00:00.0	6.62	-14.1	6.82	-13.99	7.73	-13.49	7.65	-13.53
11/29/21 20:00:00.0	6.62	-14.1	6.68	-14.06	7.73	-13.49	7.24	-13.76
11/29/21 21:00:00.0	7.73	-13.49	8.06	-13.3	10.93	-11.7	10.99	-11.67
11/29/21 22:00:00.0	5.49	-14.73	5.98	-14.45	7.73	-13.49	7.52	-13.6
11/29/21 23:00:00.0	7.73	-13.49	7.58	-13.56	9.88	-12.29	9.68	-12.4
11/30/21 00:00:00.0	8.81	-12.88	9.08	-12.73	11.97	-11.13	11.58	-11.35
11/30/21 01:00:00.0	7.73	-13.49	7.93	-13.37	6.62	-14.1	6.96	-13.91
11/30/21 02:00:00.0	9.88	-12.29	9.68	-12.4	10.93	-11.7	10.73	-11.81
11/30/21 03:00:00.0	6.62	-14.1	6.96	-13.91	8.81	-12.88	9.21	-12.66
11/30/21 04:00:00.0	8.81	-12.88	8.81	-12.88	8.81	-12.88	8.61	-13
11/30/21 05:00:00.0	6.62	-14.1	6.55	-14.14	8.81	-12.88	8.61	-13
11/30/21 06:00:00.0	6.62	-14.1	7.03	-13.87	8.81	-12.88	8.47	-13.07
11/30/21 07:00:00.0	5.49	-14.73	5.49	-14.73	5.49	-14.73	5.06	-14.97
11/30/21 08:00:00.0	5.49	-14.73	5.56	-14.69	6.62	-14.1	6.19	-14.34
11/30/21 09:00:00.0	5.49	-14.73	5.2	-14.89	5.49	-14.73	5.98	-14.45
11/30/21 10:00:00.0	5.49	-14.73	5.77	-14.57	6.62	-14.1	6.41	-14.22
11/30/21 11:00:00.0	5.49	-14.73	5.49	-14.73	6.62	-14.1	6.41	-14.22
11/30/21 12:00:00.0	5.49	-14.73	5.2	-14.89	6.62	-14.1	7.1	-13.83
11/30/21 13:00:00.0	7.73	-13.49	8	-13.34	7.73	-13.49	7.38	-13.68
11/30/21 14:00:00.0	4.34	-15.36	4.63	-15.21	5.49	-14.73	5.13	-14.93
11/30/21 15:00:00.0	4.34	-15.36	4.19	-15.45	5.49	-14.73	5.35	-14.81
11/30/21 16:00:00.0	5.49	-14.73	4.99	-15.01	5.49	-14.73	5.7	-14.61
11/30/21 17:00:00.0	3.17	-16.02	3.09	-16.06	3.17	-16.02	3.61	-15.77
11/30/21 18:00:00.0	5.49	-14.73	5.77	-14.57	5.49	-14.73	5.91	-14.49
11/30/21 19:00:00.0	6.62	-14.1	6.96	-13.91	8.81	-12.88	8.74	-12.92
11/30/21 20:00:00.0	6.62	-14.1	6.12	-14.38	7.73	-13.49	7.65	-13.53
11/30/21 21:00:00.0	4.34	-15.36	3.97	-15.57	5.49	-14.73	5.56	-14.69
11/30/21 22:00:00.0	3.17	-16.02	3.39	-15.9	4.34	-15.36	4.12	-15.49
11/30/21 23:00:00.0	3.17	-16.02	3.39	-15.9	4.34	-15.36	4.12	-15.49
12/01/21 00:00:00.0	3.17	-16.02	3.46	-15.85	5.49	-14.73	5.06	-14.97
12/01/21 01:00:00.0	3.17	-16.02	3.02	-16.1	4.34	-15.36	4.19	-15.45
12/01/21 02:00:00.0	3.17	-16.02	3.17	-16.02	4.34	-15.36	4.41	-15.33
12/01/21 03:00:00.0	1.97	-16.68	2.05	-16.64	1.97	-16.68	2.05	-16.64
12/01/21 04:00:00.0	4.34	-15.36	3.9	-15.61	5.49	-14.73	5.42	-14.77
12/01/21 05:00:00.0	3.17	-16.02	2.65	-16.31	4.34	-15.36	3.83	-15.65
12/01/21 06:00:00.0	1.97	-16.68	2.35	-16.47	1.97	-16.68	2.57	-16.35
12/01/21 07:00:00.0	1.97	-16.68	2.5	-16.39	1.97	-16.68	2.35	-16.47
12/01/21 08:00:00.0	1.97	-16.68	2.57	-16.35	4.34	-15.36	4.34	-15.37
12/01/21 09:00:00.0	4.34	-15.36	4.84	-15.09	6.62	-14.1	7.03	-13.87
12/01/21 10:00:00.0	3.17	-16.02	2.8	-16.22	4.34	-15.36	4.56	-15.25
12/01/21 11:00:00.0	8.81	-12.88	8.61	-13	11.97	-11.13	12.28	-10.95
12/01/21 12:00:00.0	10.93	-11.7	10.47	-11.96	11.97	-11.13	11.96	-11.13
12/01/21 13:00:00.0	11.97	-11.13	11.84	-11.2	11.97	-11.13	11.9	-11.17
12/01/21 14:00:00.0	12.99	-10.56	12.73	-10.71	12.99	-10.56	13.05	-10.53
12/01/21 15:00:00.0	12.99	-10.56	12.54	-10.81	12.99	-10.56	12.67	-10.74
12/01/21 16:00:00.0	14.98	-9.46	14.79	-9.56	14.98	-9.46	15.22	-9.32
12/01/21 17:00:00.0	11.97	-11.13	12.28	-10.95	13.99	-10.01	13.67	-10.18
12/01/21 18:00:00.0	13.99	-10.01	13.8	-10.11	14.98	-9.46	14.97	-9.46
12/01/21 19:00:00.0	15.95	-8.91	16.31	-8.72	16.92	-8.38	17.21	-8.22
12/01/21 20:00:00.0	17.86	-7.85	18.21	-7.66	18.8	-7.33	18.86	-7.3
12/01/21 21:00:00.0	18.8	-7.33	18.86	-7.3	18.8	-7.33	19.26	-7.08
12/01/21 22:00:00.0	19.73	-6.82	19.67	-6.85	19.73	-6.82	19.9	-6.72
12/01/21 23:00:00.0	19.73	-6.82	19.67	-6.85	19.73	-6.82	19.67	-6.85
12/02/21 00:00:00.0	19.73	-6.82	19.32	-7.04	19.73	-6.82	19.55	-6.92
12/02/21 01:00:00.0	18.8	-7.33	19.21	-7.11	19.73	-6.82	19.67	-6.85
12/02/21 02:00:00.0	19.73	-6.82	19.78	-6.79	19.73	-6.82	20.18	-6.56
12/02/21 03:00:00.0	19.73	-6.82	20.13	-6.6	20.64	-6.31	20.58	-6.34
12/02/21 04:00:00.0	21.55	-5.81	21.21	-6	21.55	-5.81	21.38	-5.9
12/02/21 05:00:00.0	22.44	-5.31	22.33	-5.37	22.44	-5.31	22.66	-5.19
12/02/21 06:00:00.0	23.33	-4.82	22.94	-5.04	23.33	-4.82	23.21	-4.88
12/02/21 07:00:00.0	23.33	-4.82	23.71	-4.61	24.2	-4.33	23.82	-4.55
12/02/21 08:00:00.0	24.2	-4.33	23.93	-4.49	24.2	-4.33	24.14	-4.36
12/02/21 09:00:00.0	24.2	-4.33	23.82	-4.55	23.33	-4.82	23.6	-4.67
12/02/21 10:00:00.0	24.2	-4.33	24.2	-4.33	24.2	-4.33	24.31	-4.27
12/02/21 11:00:00.0	24.2	-4.33	23.93	-4.49	24.2	-4.33	23.87	-4.52
12/02/21 12:00:00.0	25.07	-3.85	24.79	-4	25.07	-3.85	25.12	-3.82
12/02/21 13:00:00.0	24.2	-4.33	24.2	-4.33	24.2	-4.33	24.47	-4.18
12/02/21 14:00:00.0	25.07	-3.85	24.69	-4.06	25.07	-3.85	25.12	-3.82
12/02/21 15:00:00.0	25.07	-3.85	25.17	-3.79	25.93	-3.37	25.71	-3.5
12/02/21 16:00:00.0	24.2	-4.33	24.52	-4.15	25.07	-3.85	24.9	-3.94
12/02/21 17:00:00.0	25.07	-3.85	24.69	-4.06	25.07	-3.85	24.69	-4.06
12/02/21 18:00:00.0	25.07	-3.85	25.44	-3.64	25.93	-3.37	25.87	-3.41
12/02/21 19:00:00.0	25.07	-3.85	25.28	-3.73	25.07	-3.85	25.49	-3.61
12/02/21 20:00:00.0	25.07	-3.85	24.9	-3.94	25.07	-3.85	25.06	-3.85
12/02/21 21:00:00.0	25.93	-3.37	26.19	-3.23	26.77	-2.9	26.4	-3.11
12/02/21 22:00:00.0	25.93	-3.37	26.14	-3.26	25.93	-3.37	26.08	-3.29
12/02/21 23:00:00.0	25.93	-3.37	26.14	-3.26	25.93	-3.37	26.24	-3.2
12/03/21 00:00:00.0	26.77	-2.9	26.4	-3.11	25.93	-3.37	26.29	-3.17
12/03/21 01:00:00.0	26.77	-2.9	27.09	-2.73	27.62	-2.44	27.51	-2.5
12/03/21 02:00:00.0	27.62	-2.44	27.25	-2.64	26.77	-2.9	26.98	-2.79
12/03/21 03:00:00.0	27.62	-2.44	28.03	-2.2	28.45	-1.97	28.5	-1.94
12/03/21 04:00:00.0	28.45	-1.97	28.29	-2.06	28.45	-1.97	28.6	-1.89
12/03/21 05:00:00.0	29.28	-1.51	28.96	-1.69	29.28	-1.51	29.48	-1.4
12/03/21 06:00:00.0	28.45	-1.97	28.76	-1.8	29.28	-1.51	29.12	-1.6
12/03/21 07:00:00.0	30.1	-1.06	30.35	-0.92	30.91	-0.61	30.6	-0.78
12/03/21 08:00:00.0	30.1	-1.06	30.35	-0.92	30.91	-0.61	30.75	-0.69
12/03/21 09:00:00.0	30.91	-0.61	31.01	-0.55	30.91	-0.61	31.21	-0.44
12/03/21 10:00:00.0	30.91	-0.61	30.91	-0.61	30.91	-0.61	31.06	-0.52
12/03/21 11:00:00.0	30.91	-0.61	31.26	-0.41	31.72	-0.16	31.66	-0.19
12/03/21 12:00:00.0	31.72	-0.16	31.86	-0.08	32.52	0.29	32.21	0.12
12/03/21 13:00:00.0	32.52	0.29	32.16	0.09	32.52	0.29	32.26	0.15
12/03/21 14:00:00.0	31.72	-0.16	32.11	0.06	32.52	0.29	32.31	0.17
12/03/21 15:00:00.0	31.72	-0.16	32.06	0.04	31.72	-0.16	31.91	-0.05
12/03/21 16:00:00.0	31.72	-0.16	31.56	-0.24	31.72	-0.16	31.46	-0.3
12/03/21 17:00:00.0	31.72	-0.16	31.76	-0.13	31.72	-0.16	31.76	-0.13
12/03/21 18:00:00.0	31.72	-0.16	31.96	-0.02	31.72	-0.16	31.96	-0.02
12/03/21 19:00:00.0	31.72	-0.16	31.96	-0.02	31.72	-0.16	31.86	-0.08
12/03/21 20:00:00.0	31.72	-0.16	31.91	-0.05	31.72	-0.16	31.51	-0.27
12/03/21 21:00:00.0	31.72	-0.16	31.96	-0.02	32.52	0.29	32.16	0.09
12/03/21 22:00:00.0	31.72	-0.16	32.11	0.06	31.72	-0.16	31.76	-0.13
12/03/21 23:00:00.0	31.72	-0.16	31.71	-0.16	30.91	-0.61	31.16	-0.47
12/04/21 00:00:00.0	31.72	-0.16	31.56	-0.24	31.72	-0.16	31.36	-0.35
12/04/21 01:00:00.0	31.72	-0.16	31.71	-0.16	30.91	-0.61	31.16	-0.47
12/04/21 02:00:00.0	31.72	-0.16	31.71	-0.16	31.72	-0.16	31.56	-0.24
12/04/21 03:00:00.0	31.72	-0.16	31.41	-0.33	30.91	-0.61	31.11	-0.49
12/04/21 04:00:00.0	31.72	-0.16	31.41	-0.33	30.91	-0.61	30.6	-0.78
12/04/21 05:00:00.0	30.91	-0.61	31.11	-0.49	30.1	-1.06	30.3	-0.95
12/04/21 06:00:00.0	31.72	-0.16	31.36	-0.35	30.91	-0.61	30.81	-0.66
12/04/21 07:00:00.0	24.2	-4.33	24.09	-4.4	24.2	-4.33	23.93	-4.49
12/04/21 08:00:00.0	21.55	-5.81	21.49	-5.84	21.55	-5.81	21.26	-5.97
12/04/21 09:00:00.0	19.73	-6.82	19.84	-6.76	19.73	-6.82	19.61	-6.88
12/04/21 10:00:00.0	17.86	-7.85	17.92	-7.82	17.86	-7.85	17.74	-7.92
12/04/21 11:00:00.0	16.92	-8.38	17.09	-8.28	16.92	-8.38	16.85	-8.42
12/04/21 12:00:00.0	15.95	-8.91	15.65	-9.09	15.95	-8.91	15.52	-9.15
12/04/21 13:00:00.0	14.98	-9.46	14.85	-9.53	14.98	-9.46	14.85	-9.53
12/04/21 14:00:00.0	13.99	-10.01	14.05	-9.97	13.99	-10.01	14.05	-9.97
12/04/21 15:00:00.0	13.99	-10.01	13.74	-10.15	13.99	-10.01	13.67	-10.18
12/04/21 16:00:00.0	13.99	-10.01	13.99	-10.01	13.99	-10.01	14.05	-9.97
12/04/21 17:00:00.0	13.99	-10.01	14.05	-9.97	13.99	-10.01	14.17	-9.9
12/04/21 18:00:00.0	13.99	-10.01	13.92	-10.04	13.99	-10.01	13.99	-10.01
12/04/21 19:00:00.0	12.99	-10.56	13.36	-10.36	12.99	-10.56	13.42	-10.32
12/04/21 20:00:00.0	12.99	-10.56	12.79	-10.67	12.99	-10.56	12.73	-10.71
12/04/21 21:00:00.0	11.97	-11.13	12.35	-10.92	11.97	-11.13	12.41	-10.88
12/04/21 22:00:00.0	11.97	-11.13	12.28	-10.95	12.99	-10.56	12.54	-10.81
12/04/21 23:00:00.0	12.99	-10.56	13.05	-10.53	13.99	-10.01	13.55	-10.25
12/05/21 00:00:00.0	13.99	-10.01	13.55	-10.25	13.99	-10.01	13.86	-10.08
12/05/21 01:00:00.0	13.99	-10.01	13.86	-10.08	13.99	-10.01	13.99	-10.01
12/05/21 02:00:00.0	12.99	-10.56	13.3	-10.39	12.99	-10.56	13.3	-10.39
12/05/21 03:00:00.0	12.99	-10.56	13.17	-10.46	12.99	-10.56	13.3	-10.39
12/05/21 04:00:00.0	12.99	-10.56	12.6	-10.78	12.99	-10.56	12.73	-10.71
12/05/21 05:00:00.0	11.97	-11.13	12.09	-11.06	11.97	-11.13	12.28	-10.95
12/05/21 06:00:00.0	10.93	-11.7	11.38	-11.45	10.93	-11.7	11.45	-11.42
12/05/21 07:00:00.0	9.88	-12.29	10.21	-12.11	10.93	-11.7	10.6	-11.89
12/05/21 08:00:00.0	10.93	-11.7	10.99	-11.67	10.93	-11.7	11.25	-11.53
12/05/21 09:00:00.0	10.93	-11.7	10.6	-11.89	10.93	-11.7	10.8	-11.78
12/05/21 10:00:00.0	3.17	-16.02	3.31	-15.94	3.17	-16.02	3.76	-15.69
12/05/21 11:00:00.0	0.75	-17.36	0.28	-17.62	-0.5	-18.05	-0.27	-17.93
12/05/21 12:00:00.0	6.62	-14.1	6.55	-14.14	6.62	-14.1	6.61	-14.1
12/05/21 13:00:00.0	7.73	-13.49	7.93	-13.37	7.73	-13.49	7.79	-13.45
12/05/21 14:00:00.0	3.17	-16.02	3.24	-15.98	4.34	-15.36	3.9	-15.61
12/05/21 15:00:00.0	-0.5	-18.05	-0.82	-18.23	1.97	-16.68	1.74	-16.81
12/05/21 16:00:00.0	-1.78	-18.76	-1.38	-18.54	-0.5	-18.05	-0.27	-17.93
12/05/21 17:00:00.0	-0.5	-18.05	-0.74	-18.19	0.75	-17.36	0.36	-17.58
12/05/21 18:00:00.0	-0.5	-18.05	-0.9	-18.28	0.75	-17.36	0.2	-17.66
