Counter	Timestamp	Ice Height [m]	Tempera
580	2022-07-09T08:39:03Z	-0.150	1.2	970.
581	2022-07-09T09:09:02Z	-0.151	2.6	970.
581	2022-07-09T09:39:03Z	-0.151	6.6	970.
581	2022-07-09T10:09:02Z	-0.152	3.2	970.
581	2022-07-09T10:39:03Z	-0.152	2.6	970.
581	2022-07-09T11:09:02Z	-0.153	3.2	970.
581	2022-07-09T11:39:03Z	-0.153	3.1	970.
582	2022-07-09T12:09:02Z	-0.154	2.2	970.
582	2022-07-09T12:39:02Z	-0.154	1.8	970.
582	2022-07-09T13:09:02Z	-0.155	1.5	970.
582	2022-07-09T13:39:02Z	-0.156	2.1	970.
582	2022-07-09T14:09:02Z	-0.156	2.9	970.
582	2022-07-09T14:39:02Z	-0.156	2.8	970.
583	2022-07-09T15:09:02Z	-0.157	1.9	970.
583	2022-07-09T15:39:02Z	-0.157	1.9	970.
583	2022-07-09T16:09:03Z	-0.157	2.0	970.
583	2022-07-09T16:39:02Z	-0.158	1.9	970.
583	2022-07-09T17:09:02Z	-0.158	1.8	970.
583	2022-07-09T17:39:02Z	-0.158	2.0	970.
584	2022-07-09T18:09:02Z	-0.158	1.8	970.
584	2022-07-09T18:39:02Z	-0.159	2.0	970.
584	2022-07-09T19:09:02Z	-0.159	1.4	970.
584	2022-07-09T19:39:02Z	-0.159	1.6	970.
584	2022-07-09T20:09:02Z	-0.159	1.3	970.
584	2022-07-09T20:39:02Z	-0.159	1.1	970.
585	2022-07-09T21:09:02Z	-0.159	1.2	970.
585	2022-07-09T21:39:02Z	-0.159	1.4	970.
585	2022-07-09T22:09:02Z	-0.160	1.4	970.
585	2022-07-09T22:39:02Z	-0.160	1.3	970.
585	2022-07-09T23:09:02Z	-0.160	1.2	970.
585	2022-07-09T23:39:03Z	-0.160	1.2	970.
586	2022-07-10T00:09:02Z	-0.160	1.2	970.
586	2022-07-10T00:39:02Z	-0.160	1.3	970.
586	2022-07-10T01:09:02Z	-0.160	1.1	970.
586	2022-07-10T01:39:02Z	-0.160	1.0	970.
586	2022-07-10T02:09:02Z	-0.160	0.9	970.
586	2022-07-10T02:39:03Z	-0.161	1.0	970.
587	2022-07-10T03:09:02Z	-0.161	0.9	970.
587	2022-07-10T03:39:02Z	-0.161	0.9	970.
587	2022-07-10T04:09:02Z	-0.161	1.1	970.
587	2022-07-10T04:39:02Z	-0.161	1.3	970.
587	2022-07-10T05:09:02Z	-0.161	1.8	970.
587	2022-07-10T05:39:02Z	-0.162	2.0	970.
588	2022-07-10T06:09:02Z	-0.162	2.1	970.
588	2022-07-10T06:39:02Z	-0.162	2.2	970.
588	2022-07-10T07:09:02Z	-0.163	2.7	970.
588	2022-07-10T07:39:02Z	-0.163	2.5	970.
588	2022-07-10T08:09:02Z	-0.163	3.1	970.
589	2022-07-10T08:39:02Z	-0.164	3.1	970.
590	2022-07-10T09:09:02Z	-0.164	3.2	970.
590	2022-07-10T09:39:02Z	-0.165	3.0	970.
590	2022-07-10T10:09:02Z	-0.165	3.3	970.
590	2022-07-10T10:39:02Z	-0.166	3.2	970.
590	2022-07-10T11:09:02Z	-0.167	3.1	970.
590	2022-07-10T11:39:02Z	-0.167	3.4	970.
591	2022-07-10T12:09:02Z	-0.168	3.7	970.
591	2022-07-10T12:39:02Z	-0.168	3.3	970.
591	2022-07-10T13:09:02Z	-0.169	3.4	970.
591	2022-07-10T13:39:02Z	-0.169	3.7	970.
591	2022-07-10T14:09:02Z	-0.170	3.1	970.
591	2022-07-10T14:39:02Z	-0.170	3.2	970.
592	2022-07-10T15:09:02Z	-0.171	3.0	970.
592	2022-07-10T15:39:02Z	-0.171	2.8	970.
592	2022-07-10T16:09:02Z	-0.171	3.1	969.
592	2022-07-10T16:39:02Z	-0.172	3.3	969.
592	2022-07-10T17:09:02Z	-0.172	3.5	969.
592	2022-07-10T17:39:02Z	-0.172	3.5	969.
593	2022-07-10T18:09:02Z	-0.173	3.3	969.
593	2022-07-10T18:39:02Z	-0.173	2.9	969.
593	2022-07-10T19:09:02Z	-0.173	2.3	969.
593	2022-07-10T19:39:02Z	-0.174	2.2	969.
593	2022-07-10T20:09:02Z	-0.174	2.3	969.
593	2022-07-10T20:39:02Z	-0.174	2.3	969.
594	2022-07-10T21:09:02Z	-0.174	2.4	969.
594	2022-07-10T21:39:02Z	-0.175	2.6	969.
594	2022-07-10T22:09:02Z	-0.175	2.3	969.
594	2022-07-10T22:39:02Z	-0.175	2.4	969.
594	2022-07-10T23:09:02Z	-0.175	2.5	969.
594	2022-07-10T23:39:02Z	-0.175	2.2	969.
595	2022-07-11T00:09:02Z	-0.175	2.1	969.
595	2022-07-11T00:39:02Z	-0.176	1.9	969.
595	2022-07-11T01:09:02Z	-0.176	1.7	969.
595	2022-07-11T01:39:02Z	-0.176	1.5	969.
595	2022-07-11T02:09:02Z	-0.176	1.5	969.
595	2022-07-11T02:39:02Z	-0.176	1.7	969.
596	2022-07-11T03:09:02Z	-0.177	2.0	969.
596	2022-07-11T03:39:02Z	-0.177	2.1	969.
596	2022-07-11T04:09:02Z	-0.177	2.2	969.
596	2022-07-11T04:39:02Z	-0.178	2.3	969.
596	2022-07-11T05:09:02Z	-0.178	2.2	969.
596	2022-07-11T05:39:02Z	-0.178	2.4	969.
597	2022-07-11T06:09:02Z	-0.179	2.9	969.
597	2022-07-11T06:39:02Z	-0.179	2.9	969.
597	2022-07-11T07:09:02Z	-0.179	2.6	969.
597	2022-07-11T07:39:02Z	-0.180	2.9	969.
597	2022-07-11T08:09:02Z	-0.180	2.8	969.
598	2022-07-11T08:39:02Z	-0.181	3.0	969.
599	2022-07-11T09:09:02Z	-0.181	2.8	969.
599	2022-07-11T09:39:02Z	-0.181	2.4	969.
599	2022-07-11T10:09:02Z	-0.181	2.7	969.
599	2022-07-11T10:39:02Z	-0.182	2.5	969.
599	2022-07-11T11:09:02Z	-0.182	2.7	969.
599	2022-07-11T11:39:02Z	-0.182	2.7	969.
600	2022-07-11T12:09:02Z	-0.182	2.6	969.
600	2022-07-11T12:39:02Z	-0.183	2.8	969.
600	2022-07-11T13:09:02Z	-0.183	2.8	969.
600	2022-07-11T13:39:02Z	-0.183	2.8	970.
600	2022-07-11T14:09:02Z	-0.183	2.8	970.
600	2022-07-11T14:39:02Z	-0.184	2.7	970.
601	2022-07-11T15:09:02Z	-0.184	3.1	970.
601	2022-07-11T15:39:02Z	-0.184	2.7	970.
601	2022-07-11T16:09:02Z	-0.185	2.7	969.
601	2022-07-11T16:39:02Z	-0.185	3.0	969.
601	2022-07-11T17:09:02Z	-0.185	3.2	969.
601	2022-07-11T17:39:02Z	-0.186	3.8	969.
602	2022-07-11T18:09:02Z	-0.186	2.8	969.
602	2022-07-11T18:39:02Z	-0.186	3.1	969.
602	2022-07-11T19:09:02Z	-0.187	3.4	969.
602	2022-07-11T19:39:02Z	-0.187	3.4	969.
602	2022-07-11T20:09:02Z	-0.187	3.2	969.
602	2022-07-11T20:39:02Z	-0.188	3.2	968.
603	2022-07-11T21:09:02Z	-0.188	3.7	968.
603	2022-07-11T21:39:02Z	-0.189	3.3	968.
603	2022-07-11T22:09:02Z	-0.189	2.9	968.
603	2022-07-11T22:39:02Z	-0.189	2.6	968.
603	2022-07-11T23:09:02Z	-0.189	2.9	968.
603	2022-07-11T23:39:02Z	-0.190	3.9	967.
604	2022-07-12T00:09:02Z	-0.190	3.8	967.
604	2022-07-12T00:39:02Z	-0.190	3.0	967.
604	2022-07-12T01:09:02Z	-0.190	3.3	966.
604	2022-07-12T01:39:02Z	-0.191	2.1	966.
604	2022-07-12T02:09:02Z	-0.191	2.8	965.
604	2022-07-12T02:39:02Z	-0.191	3.3	965.
605	2022-07-12T03:09:02Z	-0.192	3.3	965.
605	2022-07-12T03:39:02Z	-0.192	3.5	964.
605	2022-07-12T04:09:02Z	-0.192	3.8	964.
605	2022-07-12T04:39:02Z	-0.193	4.1	964.
605	2022-07-12T05:09:02Z	-0.193	3.7	963.
605	2022-07-12T05:39:02Z	-0.194	3.8	963.
606	2022-07-12T06:09:02Z	-0.194	3.8	963.
606	2022-07-12T06:39:02Z	-0.195	5.1	963.
606	2022-07-12T07:09:02Z	-0.195	5.8	962.
606	2022-07-12T07:39:02Z	-0.196	5.4	962.
606	2022-07-12T08:09:02Z	-0.197	5.8	962.
607	2022-07-12T08:39:04Z	-0.198	5.4	962.
608	2022-07-12T09:09:04Z	-0.200	5.9	962.
608	2022-07-12T09:39:04Z	-0.201	5.7	962.
608	2022-07-12T10:09:04Z	-0.202	5.9	962.
608	2022-07-12T10:39:04Z	-0.203	5.6	962.
608	2022-07-12T11:09:04Z	-0.204	5.8	962.
608	2022-07-12T11:39:04Z	-0.205	6.0	962.
609	2022-07-12T12:09:04Z	-0.206	6.3	962.
609	2022-07-12T12:39:04Z	-0.207	6.6	961.
609	2022-07-12T13:09:04Z	-0.209	6.8	961.
609	2022-07-12T13:39:04Z	-0.210	6.5	961.
609	2022-07-12T14:09:04Z	-0.211	6.4	961.
609	2022-07-12T14:39:04Z	-0.212	6.2	961.
610	2022-07-12T15:09:04Z	-0.213	5.6	961.
610	2022-07-12T15:39:04Z	-0.214	5.2	961.
610	2022-07-12T16:09:04Z	-0.215	5.6	961.
610	2022-07-12T16:39:04Z	-0.216	5.6	961.
610	2022-07-12T17:09:04Z	-0.217	5.7	961.
610	2022-07-12T17:39:04Z	-0.217	5.4	961.
611	2022-07-12T18:09:04Z	-0.218	4.9	961.
611	2022-07-12T18:39:04Z	-0.219	5.1	961.
611	2022-07-12T19:09:04Z	-0.219	5.1	962.
611	2022-07-12T19:39:04Z	-0.220	5.4	962.
611	2022-07-12T20:09:04Z	-0.221	5.2	962.
611	2022-07-12T20:39:04Z	-0.222	4.4	962.
612	2022-07-12T21:09:04Z	-0.223	3.2	962.
612	2022-07-12T21:39:04Z	-0.223	3.5	962.
612	2022-07-12T22:09:04Z	-0.224	3.6	962.
612	2022-07-12T22:39:04Z	-0.224	3.2	962.
612	2022-07-12T23:09:04Z	-0.225	3.3	962.
612	2022-07-12T23:39:04Z	-0.225	3.5	962.
613	2022-07-13T00:09:04Z	-0.226	3.5	962.
613	2022-07-13T00:39:04Z	-0.226	4.2	962.
613	2022-07-13T01:09:04Z	-0.227	4.4	962.
613	2022-07-13T01:39:04Z	-0.228	4.4	962.
613	2022-07-13T02:09:04Z	-0.229	4.4	962.
613	2022-07-13T02:39:04Z	-0.229	4.3	962.
614	2022-07-13T03:09:04Z	-0.230	3.9	962.
614	2022-07-13T03:39:04Z	-0.231	4.6	962.
614	2022-07-13T04:09:04Z	-0.231	5.2	962.
614	2022-07-13T04:39:04Z	-0.233	4.7	962.
614	2022-07-13T05:09:04Z	-0.233	4.9	962.
614	2022-07-13T05:39:04Z	-0.234	5.2	962.
615	2022-07-13T06:09:04Z	-0.235	3.9	962.
615	2022-07-13T06:39:04Z	-0.235	5.9	962.
615	2022-07-13T07:09:04Z	-0.236	5.8	962.
615	2022-07-13T07:39:04Z	-0.237	5.5	962.
615	2022-07-13T08:09:04Z	-0.238	6.2	962.
616	2022-07-13T08:39:05Z	-0.239	6.3	963.
617	2022-07-13T09:09:05Z	-0.241	7.1	963.
617	2022-07-13T09:39:05Z	-0.242	7.1	963.
617	2022-07-13T10:09:05Z	-0.243	6.7	963.
617	2022-07-13T10:39:05Z	-0.245	6.7	963.
617	2022-07-13T11:09:05Z	-0.246	6.4	964.
617	2022-07-13T11:39:05Z	-0.247	6.3	964.
618	2022-07-13T12:09:05Z	-0.248	7.0	964.
618	2022-07-13T12:39:05Z	-0.249	7.3	964.
618	2022-07-13T13:09:05Z	-0.250	7.1	965.
618	2022-07-13T13:39:05Z	-0.251	7.1	964.
618	2022-07-13T14:09:05Z	-0.253	7.0	964.
618	2022-07-13T14:39:05Z	-0.254	6.9	964.
619	2022-07-13T15:09:05Z	-0.255	6.8	964.
619	2022-07-13T15:39:04Z	-0.256	6.5	965.
619	2022-07-13T16:09:05Z	-0.257	6.2	964.
619	2022-07-13T16:39:04Z	-0.258	7.0	964.
619	2022-07-13T17:09:05Z	-0.259	7.6	964.
619	2022-07-13T17:39:05Z	-0.260	6.4	964.
620	2022-07-13T18:09:05Z	-0.261	6.2	964.
620	2022-07-13T18:39:05Z	-0.262	5.2	964.
620	2022-07-13T19:09:05Z	-0.263	4.8	964.
620	2022-07-13T19:39:04Z	-0.263	6.5	964.
620	2022-07-13T20:09:05Z	-0.264	4.7	965.
620	2022-07-13T20:39:05Z	-0.265	4.9	965.
621	2022-07-13T21:09:05Z	-0.266	5.3	965.
621	2022-07-13T21:39:05Z	-0.267	4.3	964.
621	2022-07-13T22:09:05Z	-0.268	7.3	965.
621	2022-07-13T22:39:05Z	-0.269	5.6	965.
621	2022-07-13T23:09:04Z	-0.269	6.7	965.
621	2022-07-13T23:39:05Z	-0.270	6.1	965.
622	2022-07-14T00:09:04Z	-0.271	7.3	965.
622	2022-07-14T00:39:05Z	-0.272	6.9	966.
622	2022-07-14T01:09:04Z	-0.273	4.5	966.
622	2022-07-14T01:39:05Z	-0.274	4.6	966.
622	2022-07-14T02:09:04Z	-0.275	4.7	967.
622	2022-07-14T02:39:05Z	-0.276	4.1	967.
623	2022-07-14T03:09:04Z	-0.277	3.8	967.
623	2022-07-14T03:39:04Z	-0.278	4.1	967.
623	2022-07-14T04:09:04Z	-0.279	4.9	968.
623	2022-07-14T04:39:04Z	-0.279	4.7	968.
623	2022-07-14T05:09:04Z	-0.280	4.2	968.
623	2022-07-14T05:39:05Z	-0.281	4.1	968.
624	2022-07-14T06:09:05Z	-0.282	4.8	968.
624	2022-07-14T06:39:04Z	-0.283	6.5	968.
624	2022-07-14T07:09:05Z	-0.284	6.6	968.
624	2022-07-14T07:39:04Z	-0.285	5.1	969.
624	2022-07-14T08:09:05Z	-0.286	5.1	968.
625	2022-07-14T08:39:07Z	-0.287	5.2	969.
626	2022-07-14T09:09:08Z	-0.288	5.9	969.
626	2022-07-14T09:39:07Z	-0.289	8.2	969.
626	2022-07-14T10:09:08Z	-0.291	8.3	969.
626	2022-07-14T10:39:07Z	-0.292	9.7	969.
626	2022-07-14T11:09:07Z	-0.294	10.0	969
626	2022-07-14T11:39:07Z	-0.296	8.5	969.
627	2022-07-14T12:09:07Z	-0.298	11.3	968
627	2022-07-14T12:39:07Z	-0.300	12.4	968
627	2022-07-14T13:09:07Z	-0.302	13.3	969
627	2022-07-14T13:39:07Z	-0.304	13.2	968
627	2022-07-14T14:09:07Z	-0.306	12.6	968
627	2022-07-14T14:39:08Z	-0.307	10.8	968
628	2022-07-14T15:09:07Z	-0.309	9.0	968.
628	2022-07-14T15:39:07Z	-0.311	8.5	968.
628	2022-07-14T16:09:07Z	-0.312	9.8	968.
628	2022-07-14T16:39:07Z	-0.314	7.5	968.
628	2022-07-14T17:09:07Z	-0.315	7.3	968.
628	2022-07-14T17:39:07Z	-0.316	7.3	968.
629	2022-07-14T18:09:07Z	-0.316	6.8	967.
629	2022-07-14T18:39:07Z	-0.317	8.1	967.
629	2022-07-14T19:09:07Z	-0.318	7.2	967.
629	2022-07-14T19:39:07Z	-0.318	5.3	967.
629	2022-07-14T20:09:07Z	-0.319	5.3	967.
629	2022-07-14T20:39:07Z	-0.320	6.8	967.
630	2022-07-14T21:09:07Z	-0.321	5.4	967.
630	2022-07-14T21:39:07Z	-0.322	4.6	967.
630	2022-07-14T22:09:07Z	-0.322	5.4	967.
630	2022-07-14T22:39:07Z	-0.322	5.1	967.
630	2022-07-14T23:09:07Z	-0.323	6.1	967.
630	2022-07-14T23:39:07Z	-0.323	5.8	967.
631	2022-07-15T00:09:07Z	-0.324	6.1	966.
631	2022-07-15T00:39:07Z	-0.324	4.4	966.
631	2022-07-15T01:09:07Z	-0.324	4.8	966.
631	2022-07-15T01:39:07Z	-0.325	4.0	966.
631	2022-07-15T02:09:07Z	-0.325	4.0	966.
631	2022-07-15T02:39:07Z	-0.326	6.8	966.
632	2022-07-15T03:09:07Z	-0.326	8.5	966.
632	2022-07-15T03:39:07Z	-0.327	10.0	965
632	2022-07-15T04:09:07Z	-0.328	9.4	965.
632	2022-07-15T04:39:07Z	-0.329	9.2	965.
632	2022-07-15T05:09:07Z	-0.329	11.3	965
632	2022-07-15T05:39:07Z	-0.330	8.8	965.
633	2022-07-15T06:09:07Z	-0.331	8.0	965.
633	2022-07-15T06:39:07Z	-0.331	8.3	965.
633	2022-07-15T07:09:07Z	-0.332	8.0	965.
633	2022-07-15T07:39:07Z	-0.333	8.0	965.
633	2022-07-15T08:09:07Z	-0.334	7.6	965.
634	2022-07-15T08:39:06Z	-0.334	7.5	965.
635	2022-07-15T09:09:06Z	-0.335	8.3	965.
635	2022-07-15T09:39:06Z	-0.336	9.4	965.
635	2022-07-15T10:09:06Z	-0.337	10.1	965
635	2022-07-15T10:39:06Z	-0.339	12.8	964
635	2022-07-15T11:09:06Z	-0.340	10.6	964
635	2022-07-15T11:39:06Z	-0.342	10.4	964
636	2022-07-15T12:09:06Z	-0.344	9.7	964.
636	2022-07-15T12:39:06Z	-0.345	10.1	964
636	2022-07-15T13:09:06Z	-0.347	10.4	964
636	2022-07-15T13:39:06Z	-0.349	10.4	964
636	2022-07-15T14:09:06Z	-0.350	11.6	964
636	2022-07-15T14:39:06Z	-0.352	12.7	964
637	2022-07-15T15:09:06Z	-0.353	10.5	963
637	2022-07-15T15:39:06Z	-0.355	10.5	963
637	2022-07-15T16:09:06Z	-0.356	8.5	963.
637	2022-07-15T16:39:06Z	-0.357	7.8	963.
637	2022-07-15T17:09:06Z	-0.359	8.5	963.
637	2022-07-15T17:39:06Z	-0.360	9.4	963.
638	2022-07-15T18:09:06Z	-0.361	6.9	962.
638	2022-07-15T18:39:06Z	-0.361	6.4	962.
638	2022-07-15T19:09:06Z	-0.362	7.0	962.
638	2022-07-15T19:39:06Z	-0.363	9.1	962.
638	2022-07-15T20:09:06Z	-0.364	8.3	962.
638	2022-07-15T20:39:06Z	-0.365	5.7	962.
639	2022-07-15T21:09:06Z	-0.365	4.8	962.
639	2022-07-15T21:39:06Z	-0.366	4.8	962.
639	2022-07-15T22:09:06Z	-0.367	4.6	962.
639	2022-07-15T22:39:06Z	-0.367	7.4	962.
639	2022-07-15T23:09:06Z	-0.368	5.7	962.
639	2022-07-15T23:39:06Z	-0.368	5.8	962.
640	2022-07-16T00:09:06Z	-0.369	5.3	962.
640	2022-07-16T00:39:06Z	-0.369	5.8	962.
640	2022-07-16T01:09:06Z	-0.370	5.6	961.
640	2022-07-16T01:39:06Z	-0.371	5.1	961.
640	2022-07-16T02:09:06Z	-0.371	6.7	961.
640	2022-07-16T02:39:06Z	-0.372	6.7	962.
641	2022-07-16T03:09:06Z	-0.373	6.8	962.
641	2022-07-16T03:39:06Z	-0.374	6.5	961.
641	2022-07-16T04:09:06Z	-0.375	6.5	961.
641	2022-07-16T04:39:06Z	-0.376	6.0	961.
641	2022-07-16T05:09:06Z	-0.378	5.3	961.
641	2022-07-16T05:39:06Z	-0.379	7.3	961.
642	2022-07-16T06:09:06Z	-0.380	7.3	961.
642	2022-07-16T06:39:06Z	-0.381	8.8	962.
642	2022-07-16T07:09:06Z	-0.382	5.9	961.
642	2022-07-16T07:39:06Z	-0.383	6.2	962.
642	2022-07-16T08:09:06Z	-0.384	7.5	962.
643	2022-07-16T08:39:09Z	-0.385	6.8	962.
644	2022-07-16T09:09:09Z	-0.386	6.3	962.
644	2022-07-16T09:39:09Z	-0.387	7.7	962.
644	2022-07-16T10:09:09Z	-0.389	8.6	962.
644	2022-07-16T10:39:09Z	-0.390	10.1	962
644	2022-07-16T11:09:09Z	-0.392	11.0	962
644	2022-07-16T11:39:09Z	-0.394	13.1	962
645	2022-07-16T12:09:09Z	-0.396	15.4	962
645	2022-07-16T12:39:09Z	-0.398	13.7	961
645	2022-07-16T13:09:09Z	-0.401	14.0	961
645	2022-07-16T13:39:09Z	-0.403	13.0	962
645	2022-07-16T14:09:09Z	-0.406	14.9	962
645	2022-07-16T14:39:09Z	-0.408	13.5	962
646	2022-07-16T15:09:09Z	-0.410	13.2	962
646	2022-07-16T15:39:09Z	-0.412	11.9	962
646	2022-07-16T16:09:09Z	-0.414	13.8	962
646	2022-07-16T16:39:09Z	-0.415	10.7	963
646	2022-07-16T17:09:09Z	-0.417	10.4	963
646	2022-07-16T17:39:09Z	-0.417	8.6	963.
647	2022-07-16T18:09:09Z	-0.418	6.9	964.
647	2022-07-16T18:39:09Z	-0.419	7.3	964.
647	2022-07-16T19:09:09Z	-0.420	8.3	964.
647	2022-07-16T19:39:09Z	-0.422	9.2	964.
647	2022-07-16T20:09:09Z	-0.424	9.7	964.
647	2022-07-16T20:39:09Z	-0.425	10.1	964
648	2022-07-16T21:09:09Z	-0.427	11.1	964
648	2022-07-16T21:39:09Z	-0.428	10.2	964
648	2022-07-16T22:09:09Z	-0.429	10.6	965
648	2022-07-16T22:39:09Z	-0.431	9.6	965.
648	2022-07-16T23:09:09Z	-0.433	8.1	965.
648	2022-07-16T23:39:09Z	-0.434	8.3	965.
649	2022-07-17T00:09:09Z	-0.435	8.0	965.
649	2022-07-17T00:39:08Z	-0.436	6.6	965.
649	2022-07-17T01:09:09Z	-0.437	6.3	965.
649	2022-07-17T01:39:08Z	-0.438	6.2	966.
649	2022-07-17T02:09:09Z	-0.439	7.3	966.
649	2022-07-17T02:39:09Z	-0.440	8.9	966.
650	2022-07-17T03:09:09Z	-0.441	10.3	966
650	2022-07-17T03:39:08Z	-0.443	10.7	966
650	2022-07-17T04:09:09Z	-0.445	11.7	966
650	2022-07-17T04:39:09Z	-0.446	10.6	966
650	2022-07-17T05:09:08Z	-0.448	11.4	966
650	2022-07-17T05:39:09Z	-0.449	9.3	966.
651	2022-07-17T06:09:08Z	-0.449	8.1	967.
651	2022-07-17T06:39:09Z	-0.450	8.5	967.
651	2022-07-17T07:09:08Z	-0.450	6.0	967.
651	2022-07-17T07:39:09Z	-0.451	5.0	967.
651	2022-07-17T08:09:08Z	-0.452	5.2	967.
652	2022-07-17T08:39:09Z	-0.453	5.8	967.
653	2022-07-17T09:09:08Z	-0.454	4.6	967.
653	2022-07-17T09:39:08Z	-0.455	5.7	967.
653	2022-07-17T10:09:08Z	-0.456	8.6	967.
653	2022-07-17T10:39:08Z	-0.458	9.2	967.
653	2022-07-17T11:09:08Z	-0.459	8.9	967.
653	2022-07-17T11:39:09Z	-0.461	8.7	967.
654	2022-07-17T12:09:08Z	-0.463	8.9	967.
654	2022-07-17T12:39:08Z	-0.465	8.6	967.
654	2022-07-17T13:09:08Z	-0.467	10.0	967
654	2022-07-17T13:39:08Z	-0.469	9.1	967.
654	2022-07-17T14:09:08Z	-0.471	9.7	967.
654	2022-07-17T14:39:08Z	-0.472	10.9	967
655	2022-07-17T15:09:08Z	-0.474	9.4	966.
655	2022-07-17T15:39:08Z	-0.475	8.0	966.
655	2022-07-17T16:09:08Z	-0.476	5.5	966.
655	2022-07-17T16:39:08Z	-0.477	4.9	966.
655	2022-07-17T17:09:08Z	-0.478	4.6	965.
655	2022-07-17T17:39:08Z	-0.478	4.0	965.
656	2022-07-17T18:09:08Z	-0.479	4.2	965.
656	2022-07-17T18:39:08Z	-0.480	5.4	965.
656	2022-07-17T19:09:08Z	-0.481	7.6	965.
656	2022-07-17T19:39:08Z	-0.481	6.2	965.
656	2022-07-17T20:09:08Z	-0.482	5.1	965.
656	2022-07-17T20:39:08Z	-0.483	4.8	965.
657	2022-07-17T21:09:08Z	-0.483	5.5	964.
657	2022-07-17T21:39:08Z	-0.484	5.2	964.
657	2022-07-17T22:09:08Z	-0.485	6.6	964.
657	2022-07-17T22:39:08Z	-0.485	6.6	964.
657	2022-07-17T23:09:08Z	-0.486	5.8	964.
657	2022-07-17T23:39:08Z	-0.487	10.5	964
658	2022-07-18T00:09:08Z	-0.488	7.9	964.
658	2022-07-18T00:39:08Z	-0.489	9.3	964.
658	2022-07-18T01:09:08Z	-0.490	11.6	964
658	2022-07-18T01:39:08Z	-0.492	10.7	964
658	2022-07-18T02:09:08Z	-0.493	9.6	964.
658	2022-07-18T02:39:08Z	-0.494	10.8	964
659	2022-07-18T03:09:08Z	-0.495	10.5	964
659	2022-07-18T03:39:08Z	-0.496	10.3	964
659	2022-07-18T04:09:08Z	-0.498	9.0	964.
659	2022-07-18T04:39:08Z	-0.500	11.0	964
659	2022-07-18T05:09:08Z	-0.501	10.0	964
659	2022-07-18T05:39:08Z	-0.503	11.5	964
660	2022-07-18T06:09:08Z	-0.505	11.1	965
660	2022-07-18T06:39:08Z	-0.506	11.7	965
660	2022-07-18T07:09:08Z	-0.508	9.7	965.
660	2022-07-18T07:39:08Z	-0.511	9.1	965.
660	2022-07-18T08:09:08Z	-0.512	8.3	966.
661	2022-07-18T08:39:07Z	-0.514	8.0	966.
662	2022-07-18T09:09:07Z	-0.515	8.3	967.
662	2022-07-18T09:39:07Z	-0.517	9.0	967.
662	2022-07-18T10:09:07Z	-0.519	10.4	967
662	2022-07-18T10:39:07Z	-0.522	10.3	967
662	2022-07-18T11:09:07Z	-0.524	10.2	968
662	2022-07-18T11:39:07Z	-0.527	9.8	968.
663	2022-07-18T12:09:07Z	-0.529	10.9	968
663	2022-07-18T12:39:07Z	-0.531	11.0	969
663	2022-07-18T13:09:07Z	-0.534	10.9	969
663	2022-07-18T13:39:07Z	-0.536	10.6	969
663	2022-07-18T14:09:07Z	-0.538	10.0	969
663	2022-07-18T14:39:07Z	-0.540	11.2	970
664	2022-07-18T15:09:07Z	-0.542	11.8	970
664	2022-07-18T15:39:07Z	-0.545	10.5	970
664	2022-07-18T16:09:07Z	-0.546	11.0	971
664	2022-07-18T16:39:07Z	-0.548	11.5	971
664	2022-07-18T17:09:07Z	-0.550	11.0	971
664	2022-07-18T17:39:07Z	-0.551	11.8	971
665	2022-07-18T18:09:07Z	-0.553	10.7	971
665	2022-07-18T18:39:07Z	-0.554	12.0	972
665	2022-07-18T19:09:07Z	-0.555	9.1	972.
665	2022-07-18T19:39:07Z	-0.557	8.4	973.
665	2022-07-18T20:09:07Z	-0.558	7.5	973.
665	2022-07-18T20:39:07Z	-0.559	7.5	973.
666	2022-07-18T21:09:07Z	-0.560	7.2	973.
666	2022-07-18T21:39:07Z	-0.560	6.1	974.
666	2022-07-18T22:09:07Z	-0.561	6.8	974.
666	2022-07-18T22:39:07Z	-0.562	5.4	975.
666	2022-07-18T23:09:07Z	-0.563	5.0	975.
666	2022-07-18T23:39:07Z	-0.563	5.7	975.
667	2022-07-19T00:09:07Z	-0.564	6.1	975.
667	2022-07-19T00:39:07Z	-0.565	6.2	975.
667	2022-07-19T01:09:07Z	-0.566	6.0	976.
667	2022-07-19T01:39:07Z	-0.568	6.5	975.
667	2022-07-19T02:09:07Z	-0.568	6.6	976.
667	2022-07-19T02:39:07Z	-0.569	8.7	976.
668	2022-07-19T03:09:07Z	-0.570	5.6	976.
668	2022-07-19T03:39:07Z	-0.571	10.3	976
668	2022-07-19T04:09:07Z	-0.572	8.9	976.
668	2022-07-19T04:39:07Z	-0.573	8.3	975.
668	2022-07-19T05:09:07Z	-0.575	7.7	976.
668	2022-07-19T05:39:07Z	-0.576	5.9	976.
669	2022-07-19T06:09:07Z	-0.577	8.1	976.
669	2022-07-19T06:39:07Z	-0.578	7.7	976.
669	2022-07-19T07:09:07Z	-0.580	9.0	976.
669	2022-07-19T07:39:07Z	-0.582	9.0	976.
669	2022-07-19T08:09:07Z	-0.583	8.3	976.
670	2022-07-19T08:39:07Z	-0.584	9.6	976.
671	2022-07-19T09:09:07Z	-0.586	9.9	976.
671	2022-07-19T09:39:07Z	-0.588	7.5	976.
671	2022-07-19T10:09:07Z	-0.589	8.2	976.
