Date Time	Temperature (*F) c:1	Temperature (*C) c:1	High-Res Temp (*F) c:1 2	High-Res Temp (*C) c:1 2	Temperature (*F) c:3	Temperature (*C) c:3	High-Res Temp (*F) c:3 4	High-Res Temp (*C) c:3 4
10/30/21 07:00:00.0	22.44	-5.31	22.44	-5.31	23.33	-4.82	23.1	-4.94
10/30/21 08:00:00.0	22.44	-5.31	22.38	-5.34	23.33	-4.82	23.38	-4.79
10/30/21 09:00:00.0	23.33	-4.82	22.94	-5.04	23.33	-4.82	23.32	-4.82
10/30/21 10:00:00.0	22.44	-5.31	22.05	-5.53	22.44	-5.31	22.66	-5.19
10/30/21 11:00:00.0	24.2	-4.33	23.98	-4.46	24.2	-4.33	24.58	-4.12
10/30/21 12:00:00.0	25.07	-3.85	24.9	-3.94	25.07	-3.85	25.12	-3.82
10/30/21 13:00:00.0	25.07	-3.85	25.39	-3.67	25.93	-3.37	26.08	-3.29
10/30/21 14:00:00.0	25.07	-3.85	25.33	-3.7	25.93	-3.37	25.92	-3.38
10/30/21 15:00:00.0	25.93	-3.37	25.76	-3.47	25.93	-3.37	26.24	-3.2
10/30/21 16:00:00.0	25.07	-3.85	25.49	-3.61	25.93	-3.37	25.92	-3.38
10/30/21 17:00:00.0	22.44	-5.31	22.1	-5.5	22.44	-5.31	22.49	-5.28
10/30/21 18:00:00.0	22.44	-5.31	22.66	-5.19	23.33	-4.82	23.05	-4.97
10/30/21 19:00:00.0	24.2	-4.33	24.03	-4.43	24.2	-4.33	24.31	-4.27
10/30/21 20:00:00.0	22.44	-5.31	22.6	-5.22	22.44	-5.31	22.77	-5.13
10/30/21 21:00:00.0	22.44	-5.31	22.16	-5.47	22.44	-5.31	22.44	-5.31
10/30/21 22:00:00.0	23.33	-4.82	22.94	-5.04	24.2	-4.33	23.87	-4.52
10/30/21 23:00:00.0	25.07	-3.85	24.69	-4.06	25.07	-3.85	24.9	-3.94
10/31/21 00:00:00.0	25.07	-3.85	25.39	-3.67	25.93	-3.37	25.71	-3.5
10/31/21 01:00:00.0	25.07	-3.85	25.01	-3.88	25.07	-3.85	25.06	-3.85
10/31/21 02:00:00.0	25.93	-3.37	25.76	-3.47	25.93	-3.37	26.08	-3.29
10/31/21 02:00:00.0	25.07	-3.85	24.69	-4.06	25.07	-3.85	25.06	-3.85
10/31/21 03:00:00.0	26.77	-2.9	26.51	-3.05	26.77	-2.9	26.51	-3.05
10/31/21 04:00:00.0	27.62	-2.44	27.35	-2.58	27.62	-2.44	27.61	-2.44
10/31/21 05:00:00.0	28.45	-1.97	28.5	-1.94	28.45	-1.97	28.65	-1.86
10/31/21 06:00:00.0	29.28	-1.51	28.91	-1.71	29.28	-1.51	29.33	-1.49
10/31/21 07:00:00.0	29.28	-1.51	29.22	-1.54	29.28	-1.51	29.53	-1.37
10/31/21 08:00:00.0	29.28	-1.51	28.96	-1.69	29.28	-1.51	29.33	-1.49
10/31/21 09:00:00.0	29.28	-1.51	29.07	-1.63	29.28	-1.51	29.17	-1.57
10/31/21 10:00:00.0	30.1	-1.06	29.84	-1.2	30.1	-1.06	30.25	-0.97
10/31/21 11:00:00.0	29.28	-1.51	29.63	-1.31	30.1	-1.06	29.99	-1.12
10/31/21 12:00:00.0	29.28	-1.51	29.02	-1.66	29.28	-1.51	29.53	-1.37
10/31/21 13:00:00.0	29.28	-1.51	29.12	-1.6	29.28	-1.51	29.17	-1.57
10/31/21 14:00:00.0	29.28	-1.51	29.07	-1.63	29.28	-1.51	29.27	-1.51
10/31/21 15:00:00.0	29.28	-1.51	29.27	-1.51	29.28	-1.51	29.22	-1.54
10/31/21 16:00:00.0	29.28	-1.51	29.48	-1.4	29.28	-1.51	29.63	-1.31
10/31/21 17:00:00.0	29.28	-1.51	28.91	-1.71	29.28	-1.51	29.17	-1.57
10/31/21 18:00:00.0	28.45	-1.97	28.81	-1.77	28.45	-1.97	28.81	-1.77
10/31/21 19:00:00.0	28.45	-1.97	28.81	-1.77	29.28	-1.51	29.17	-1.57
10/31/21 20:00:00.0	29.28	-1.51	29.17	-1.57	29.28	-1.51	29.33	-1.49
10/31/21 21:00:00.0	29.28	-1.51	29.68	-1.29	30.1	-1.06	30.14	-1.03
10/31/21 22:00:00.0	30.91	-0.61	30.6	-0.78	30.91	-0.61	30.91	-0.61
10/31/21 23:00:00.0	30.91	-0.61	30.6	-0.78	30.91	-0.61	31.06	-0.52
11/01/21 00:00:00.0	30.91	-0.61	31.26	-0.41	31.72	-0.16	31.66	-0.19
11/01/21 01:00:00.0	31.72	-0.16	31.56	-0.24	31.72	-0.16	32.11	0.06
11/01/21 02:00:00.0	30.91	-0.61	31.26	-0.41	31.72	-0.16	31.36	-0.35
11/01/21 03:00:00.0	30.91	-0.61	31.11	-0.49	31.72	-0.16	31.36	-0.35
11/01/21 04:00:00.0	31.72	-0.16	31.71	-0.16	31.72	-0.16	31.81	-0.1
11/01/21 05:00:00.0	31.72	-0.16	32.11	0.06	32.52	0.29	32.46	0.26
11/01/21 06:00:00.0	32.52	0.29	32.36	0.2	32.52	0.29	32.61	0.34
11/01/21 07:00:00.0	32.52	0.29	32.21	0.12	32.52	0.29	32.56	0.31
11/01/21 08:00:00.0	32.52	0.29	32.76	0.42	33.31	0.73	33.21	0.67
11/01/21 09:00:00.0	32.52	0.29	32.61	0.34	32.52	0.29	32.91	0.51
11/01/21 10:00:00.0	29.28	-1.51	29.68	-1.29	30.1	-1.06	29.94	-1.14
11/01/21 11:00:00.0	29.28	-1.51	29.33	-1.49	29.28	-1.51	29.58	-1.34
11/01/21 12:00:00.0	28.45	-1.97	28.5	-1.94	28.45	-1.97	28.6	-1.89
11/01/21 13:00:00.0	27.62	-2.44	27.67	-2.41	27.62	-2.44	27.98	-2.23
11/01/21 14:00:00.0	26.77	-2.9	26.98	-2.79	27.62	-2.44	27.25	-2.64
11/01/21 15:00:00.0	25.07	-3.85	25.33	-3.7	25.07	-3.85	25.49	-3.61
11/01/21 16:00:00.0	23.33	-4.82	23.71	-4.61	24.2	-4.33	23.82	-4.55
11/01/21 17:00:00.0	22.44	-5.31	22.22	-5.44	22.44	-5.31	22.16	-5.47
11/01/21 18:00:00.0	20.64	-6.31	20.47	-6.41	20.64	-6.31	20.35	-6.47
11/01/21 19:00:00.0	18.8	-7.33	18.39	-7.56	18.8	-7.33	18.51	-7.5
11/01/21 20:00:00.0	16.92	-8.38	17.09	-8.28	16.92	-8.38	17.09	-8.28
11/01/21 21:00:00.0	15.95	-8.91	15.52	-9.15	15.95	-8.91	15.59	-9.12
11/01/21 22:00:00.0	13.99	-10.01	14.11	-9.94	13.99	-10.01	14.23	-9.87
11/01/21 23:00:00.0	12.99	-10.56	12.86	-10.64	12.99	-10.56	12.98	-10.57
11/02/21 00:00:00.0	11.97	-11.13	11.84	-11.2	11.97	-11.13	12.09	-11.06
11/02/21 01:00:00.0	10.93	-11.7	10.93	-11.71	10.93	-11.7	11.06	-11.63
11/02/21 02:00:00.0	10.93	-11.7	10.86	-11.74	10.93	-11.7	11.06	-11.63
11/02/21 03:00:00.0	10.93	-11.7	10.54	-11.92	10.93	-11.7	10.6	-11.89
11/02/21 04:00:00.0	10.93	-11.7	10.67	-11.85	10.93	-11.7	10.86	-11.74
11/02/21 05:00:00.0	10.93	-11.7	10.47	-11.96	10.93	-11.7	10.6	-11.89
11/02/21 06:00:00.0	10.93	-11.7	11.06	-11.63	10.93	-11.7	11.19	-11.56
11/02/21 07:00:00.0	10.93	-11.7	10.93	-11.71	10.93	-11.7	11.12	-11.6
11/02/21 08:00:00.0	10.93	-11.7	10.54	-11.92	10.93	-11.7	10.6	-11.89
11/02/21 09:00:00.0	9.88	-12.29	9.94	-12.25	9.88	-12.29	9.88	-12.29
11/02/21 10:00:00.0	10.93	-11.7	10.6	-11.89	10.93	-11.7	10.8	-11.78
11/02/21 11:00:00.0	10.93	-11.7	10.86	-11.74	10.93	-11.7	11.12	-11.6
11/02/21 12:00:00.0	10.93	-11.7	11.06	-11.63	10.93	-11.7	11.25	-11.53
11/02/21 13:00:00.0	11.97	-11.13	11.71	-11.27	11.97	-11.13	11.77	-11.24
11/02/21 14:00:00.0	11.97	-11.13	11.9	-11.17	11.97	-11.13	12.22	-10.99
11/02/21 15:00:00.0	11.97	-11.13	11.84	-11.2	11.97	-11.13	12.09	-11.06
11/02/21 16:00:00.0	11.97	-11.13	11.71	-11.27	11.97	-11.13	11.9	-11.17
11/02/21 17:00:00.0	12.99	-10.56	12.54	-10.81	12.99	-10.56	12.86	-10.64
11/02/21 18:00:00.0	11.97	-11.13	12.09	-11.06	11.97	-11.13	12.28	-10.95
11/02/21 19:00:00.0	11.97	-11.13	11.9	-11.17	11.97	-11.13	12.03	-11.1
11/02/21 20:00:00.0	11.97	-11.13	12.16	-11.02	12.99	-10.56	12.54	-10.81
11/02/21 21:00:00.0	12.99	-10.56	12.54	-10.81	12.99	-10.56	12.79	-10.67
11/02/21 22:00:00.0	12.99	-10.56	13.23	-10.43	13.99	-10.01	13.55	-10.25
11/02/21 23:00:00.0	13.99	-10.01	14.11	-9.94	13.99	-10.01	14.36	-9.8
11/03/21 00:00:00.0	13.99	-10.01	14.48	-9.73	14.98	-9.46	14.67	-9.63
11/03/21 01:00:00.0	12.99	-10.56	13.17	-10.46	12.99	-10.56	13.23	-10.43
11/03/21 02:00:00.0	12.99	-10.56	12.73	-10.71	12.99	-10.56	13.05	-10.53
11/03/21 03:00:00.0	12.99	-10.56	12.98	-10.57	12.99	-10.56	13.05	-10.53
11/03/21 04:00:00.0	12.99	-10.56	12.79	-10.67	12.99	-10.56	12.92	-10.6
11/03/21 05:00:00.0	12.99	-10.56	12.79	-10.67	12.99	-10.56	13.05	-10.53
11/03/21 06:00:00.0	12.99	-10.56	12.92	-10.6	12.99	-10.56	13.23	-10.43
11/03/21 07:00:00.0	12.99	-10.56	13.23	-10.43	12.99	-10.56	13.36	-10.36
11/03/21 08:00:00.0	12.99	-10.56	13.11	-10.5	12.99	-10.56	13.36	-10.36
11/03/21 09:00:00.0	13.99	-10.01	13.55	-10.25	13.99	-10.01	13.92	-10.04
11/03/21 10:00:00.0	12.99	-10.56	13.23	-10.43	12.99	-10.56	13.17	-10.46
11/03/21 11:00:00.0	12.99	-10.56	12.98	-10.57	12.99	-10.56	12.98	-10.57
11/03/21 12:00:00.0	12.99	-10.56	12.54	-10.81	12.99	-10.56	12.86	-10.64
11/03/21 13:00:00.0	11.97	-11.13	12.47	-10.85	12.99	-10.56	12.73	-10.71
11/03/21 14:00:00.0	12.99	-10.56	12.67	-10.74	12.99	-10.56	12.92	-10.6
11/03/21 15:00:00.0	12.99	-10.56	12.6	-10.78	12.99	-10.56	12.86	-10.64
11/03/21 16:00:00.0	12.99	-10.56	12.73	-10.71	12.99	-10.56	12.79	-10.67
11/03/21 17:00:00.0	12.99	-10.56	13.11	-10.5	12.99	-10.56	13.49	-10.29
11/03/21 18:00:00.0	12.99	-10.56	13.11	-10.5	12.99	-10.56	13.49	-10.29
11/03/21 19:00:00.0	12.99	-10.56	13.17	-10.46	12.99	-10.56	13.36	-10.36
11/03/21 20:00:00.0	12.99	-10.56	13.17	-10.46	12.99	-10.56	13.42	-10.32
11/03/21 21:00:00.0	14.98	-9.46	14.67	-9.63	14.98	-9.46	14.91	-9.49
11/03/21 22:00:00.0	14.98	-9.46	15.4	-9.22	14.98	-9.46	15.28	-9.29
11/03/21 23:00:00.0	13.99	-10.01	14.05	-9.97	13.99	-10.01	14.23	-9.87
11/04/21 00:00:00.0	13.99	-10.01	14.3	-9.84	14.98	-9.46	14.61	-9.66
11/04/21 01:00:00.0	13.99	-10.01	13.74	-10.15	13.99	-10.01	13.99	-10.01
11/04/21 02:00:00.0	11.97	-11.13	12.35	-10.92	12.99	-10.56	12.92	-10.6
11/04/21 03:00:00.0	12.99	-10.56	13.11	-10.5	13.99	-10.01	13.67	-10.18
11/04/21 04:00:00.0	13.99	-10.01	13.61	-10.22	13.99	-10.01	14.17	-9.9
11/04/21 05:00:00.0	13.99	-10.01	13.67	-10.18	14.98	-9.46	14.97	-9.46
11/04/21 06:00:00.0	11.97	-11.13	12.35	-10.92	11.97	-11.13	11.84	-11.2
11/04/21 07:00:00.0	12.99	-10.56	12.67	-10.74	12.99	-10.56	13.42	-10.32
11/04/21 08:00:00.0	10.93	-11.7	11.38	-11.45	11.97	-11.13	11.51	-11.38
11/04/21 09:00:00.0	11.97	-11.13	11.58	-11.35	11.97	-11.13	12.35	-10.92
11/04/21 10:00:00.0	11.97	-11.13	11.58	-11.35	12.99	-10.56	13.05	-10.53
11/04/21 11:00:00.0	11.97	-11.13	11.84	-11.2	11.97	-11.13	12.28	-10.95
11/04/21 12:00:00.0	10.93	-11.7	11.25	-11.53	11.97	-11.13	11.51	-11.38
11/04/21 13:00:00.0	12.99	-10.56	13.11	-10.5	14.98	-9.46	15.22	-9.32
11/04/21 14:00:00.0	9.88	-12.29	10.01	-12.22	9.88	-12.29	9.81	-12.33
11/04/21 15:00:00.0	11.97	-11.13	12.16	-11.02	12.99	-10.56	13.36	-10.36
11/04/21 16:00:00.0	12.99	-10.56	13.49	-10.29	14.98	-9.46	15.34	-9.25
11/04/21 17:00:00.0	10.93	-11.7	10.47	-11.96	10.93	-11.7	11.38	-11.45
11/04/21 18:00:00.0	8.81	-12.88	9.08	-12.73	9.88	-12.29	9.48	-12.51
11/04/21 19:00:00.0	9.88	-12.29	10.08	-12.18	10.93	-11.7	11.06	-11.63
11/04/21 20:00:00.0	11.97	-11.13	11.71	-11.27	12.99	-10.56	12.54	-10.81
11/04/21 21:00:00.0	11.97	-11.13	12.09	-11.06	12.99	-10.56	13.11	-10.5
11/04/21 22:00:00.0	13.99	-10.01	13.55	-10.25	13.99	-10.01	14.42	-9.77
11/04/21 23:00:00.0	12.99	-10.56	13.36	-10.36	13.99	-10.01	13.61	-10.22
11/05/21 00:00:00.0	14.98	-9.46	15.22	-9.32	15.95	-8.91	16.01	-8.88
11/05/21 01:00:00.0	14.98	-9.46	15.22	-9.32	15.95	-8.91	16.13	-8.82
11/05/21 02:00:00.0	11.97	-11.13	12.35	-10.92	12.99	-10.56	13.17	-10.46
11/05/21 03:00:00.0	12.99	-10.56	12.98	-10.57	13.99	-10.01	14.17	-9.9
11/05/21 04:00:00.0	14.98	-9.46	15.16	-9.36	15.95	-8.91	15.71	-9.05
11/05/21 05:00:00.0	14.98	-9.46	15.16	-9.36	15.95	-8.91	15.71	-9.05
11/05/21 06:00:00.0	14.98	-9.46	14.91	-9.49	15.95	-8.91	15.83	-8.98
11/05/21 07:00:00.0	12.99	-10.56	13.49	-10.29	13.99	-10.01	14.48	-9.73
11/05/21 08:00:00.0	11.97	-11.13	11.71	-11.27	12.99	-10.56	12.86	-10.64
11/05/21 09:00:00.0	13.99	-10.01	13.55	-10.25	14.98	-9.46	14.54	-9.7
11/05/21 10:00:00.0	12.99	-10.56	12.54	-10.81	13.99	-10.01	13.74	-10.15
11/05/21 11:00:00.0	11.97	-11.13	12.28	-10.95	12.99	-10.56	13.11	-10.5
11/05/21 12:00:00.0	9.88	-12.29	9.75	-12.36	9.88	-12.29	9.41	-12.55
11/05/21 13:00:00.0	7.73	-13.49	8	-13.34	7.73	-13.49	7.38	-13.68
11/05/21 14:00:00.0	7.73	-13.49	7.79	-13.45	7.73	-13.49	7.79	-13.45
11/05/21 15:00:00.0	6.62	-14.1	6.82	-13.99	8.81	-12.88	9.21	-12.66
11/05/21 16:00:00.0	7.73	-13.49	7.86	-13.41	10.93	-11.7	10.47	-11.96
11/05/21 17:00:00.0	4.34	-15.36	4.27	-15.41	4.34	-15.36	4.56	-15.25
11/05/21 18:00:00.0	5.49	-14.73	5.84	-14.53	6.62	-14.1	6.89	-13.95
11/05/21 19:00:00.0	5.49	-14.73	5.13	-14.93	5.49	-14.73	5.49	-14.73
11/05/21 20:00:00.0	4.34	-15.36	4.34	-15.37	6.62	-14.1	6.48	-14.18
11/05/21 21:00:00.0	6.62	-14.1	6.75	-14.03	7.73	-13.49	8.27	-13.18
11/05/21 22:00:00.0	7.73	-13.49	7.65	-13.53	10.93	-11.7	10.47	-11.96
11/05/21 23:00:00.0	10.93	-11.7	10.86	-11.74	11.97	-11.13	11.9	-11.17
11/06/21 00:00:00.0	11.97	-11.13	11.84	-11.2	12.99	-10.56	12.98	-10.57
11/06/21 01:00:00.0	13.99	-10.01	14.05	-9.97	14.98	-9.46	14.61	-9.66
11/06/21 02:00:00.0	14.98	-9.46	14.54	-9.7	14.98	-9.46	14.85	-9.53
11/06/21 03:00:00.0	14.98	-9.46	14.97	-9.46	14.98	-9.46	15.34	-9.25
11/06/21 04:00:00.0	16.92	-8.38	16.61	-8.55	16.92	-8.38	16.97	-8.35
11/06/21 05:00:00.0	16.92	-8.38	17.03	-8.32	17.86	-7.85	17.45	-8.08
11/06/21 06:00:00.0	16.92	-8.38	17.15	-8.25	17.86	-7.85	17.68	-7.95
11/06/21 07:00:00.0	17.86	-7.85	17.45	-8.08	17.86	-7.85	17.68	-7.95
11/06/21 08:00:00.0	17.86	-7.85	17.57	-8.02	17.86	-7.85	17.8	-7.89
11/06/21 09:00:00.0	17.86	-7.85	17.63	-7.99	17.86	-7.85	17.74	-7.92
11/06/21 10:00:00.0	17.86	-7.85	17.63	-7.99	16.92	-8.38	17.33	-8.15
11/06/21 11:00:00.0	16.92	-8.38	17.03	-8.32	16.92	-8.38	17.09	-8.28
11/06/21 12:00:00.0	15.95	-8.91	16.01	-8.88	15.95	-8.91	16.19	-8.78
11/06/21 13:00:00.0	14.98	-9.46	15.4	-9.22	15.95	-8.91	15.71	-9.05
11/06/21 14:00:00.0	13.99	-10.01	13.99	-10.01	13.99	-10.01	14.48	-9.73
11/06/21 15:00:00.0	12.99	-10.56	13.3	-10.39	13.99	-10.01	13.92	-10.04
11/06/21 16:00:00.0	11.97	-11.13	11.71	-11.27	11.97	-11.13	12.16	-11.02
11/06/21 17:00:00.0	10.93	-11.7	11.06	-11.63	11.97	-11.13	12.28	-10.95
11/06/21 18:00:00.0	6.62	-14.1	6.55	-14.14	6.62	-14.1	6.19	-14.34
11/06/21 19:00:00.0	6.62	-14.1	6.96	-13.91	6.62	-14.1	6.96	-13.91
11/06/21 20:00:00.0	4.34	-15.36	3.9	-15.61	4.34	-15.36	4.27	-15.41
11/06/21 21:00:00.0	1.97	-16.68	2.2	-16.56	1.97	-16.68	2.27	-16.52
11/06/21 22:00:00.0	3.17	-16.02	3.31	-15.94	4.34	-15.36	3.83	-15.65
11/06/21 23:00:00.0	4.34	-15.36	4.41	-15.33	5.49	-14.73	5.84	-14.53
11/07/21 00:00:00.0	3.17	-16.02	3.61	-15.77	4.34	-15.36	4.63	-15.21
11/07/21 01:00:00.0	3.17	-16.02	2.8	-16.22	4.34	-15.36	4.84	-15.09
11/07/21 02:00:00.0	3.17	-16.02	2.94	-16.14	3.17	-16.02	3.61	-15.77
11/07/21 03:00:00.0	1.97	-16.68	1.67	-16.85	1.97	-16.68	2.57	-16.35
11/07/21 04:00:00.0	0.75	-17.36	1.29	-17.06	1.97	-16.68	1.59	-16.89
11/07/21 05:00:00.0	1.97	-16.68	2.35	-16.47	3.17	-16.02	3.02	-16.1
11/07/21 06:00:00.0	4.34	-15.36	4.63	-15.21	5.49	-14.73	5.91	-14.49
11/07/21 07:00:00.0	5.49	-14.73	6.05	-14.41	7.73	-13.49	7.38	-13.68
11/07/21 08:00:00.0	3.17	-16.02	2.94	-16.14	4.34	-15.36	4.12	-15.49
11/07/21 09:00:00.0	0.75	-17.36	0.75	-17.36	0.75	-17.36	1.29	-17.06
11/07/21 10:00:00.0	0.75	-17.36	1.06	-17.19	3.17	-16.02	2.65	-16.31
11/07/21 11:00:00.0	1.97	-16.68	1.59	-16.89	3.17	-16.02	2.72	-16.27
11/07/21 12:00:00.0	0.75	-17.36	0.28	-17.62	0.75	-17.36	1.06	-17.19
11/07/21 13:00:00.0	-0.5	-18.05	-0.19	-17.88	0.75	-17.36	0.36	-17.58
11/07/21 14:00:00.0	0.75	-17.36	0.98	-17.23	1.97	-16.68	2.57	-16.35
11/07/21 15:00:00.0	1.97	-16.68	2.35	-16.47	3.17	-16.02	3.02	-16.1
11/07/21 16:00:00.0	-1.78	-18.76	-1.22	-18.45	0.75	-17.36	1.13	-17.15
11/07/21 17:00:00.0	0.75	-17.36	0.28	-17.62	0.75	-17.36	0.59	-17.45
11/07/21 18:00:00.0	3.17	-16.02	3.09	-16.06	5.49	-14.73	5.42	-14.77
11/07/21 19:00:00.0	1.97	-16.68	1.67	-16.85	3.17	-16.02	3.76	-15.69
11/07/21 20:00:00.0	1.97	-16.68	2.05	-16.64	4.34	-15.36	4.34	-15.37
11/07/21 21:00:00.0	-1.78	-18.76	-1.22	-18.45	-0.5	-18.05	-0.42	-18.01
11/07/21 22:00:00.0	0.75	-17.36	1.36	-17.02	3.17	-16.02	2.87	-16.18
11/07/21 23:00:00.0	3.17	-16.02	3.24	-15.98	3.17	-16.02	3.68	-15.73
11/08/21 00:00:00.0	4.34	-15.36	4.56	-15.25	5.49	-14.73	5.49	-14.73
11/08/21 01:00:00.0	7.73	-13.49	7.65	-13.53	8.81	-12.88	9.01	-12.77
11/08/21 02:00:00.0	8.81	-12.88	8.34	-13.15	8.81	-12.88	9.28	-12.62
11/08/21 03:00:00.0	7.73	-13.49	7.93	-13.37	8.81	-12.88	8.4	-13.11
11/08/21 04:00:00.0	7.73	-13.49	7.72	-13.49	8.81	-12.88	9.08	-12.73
11/08/21 05:00:00.0	7.73	-13.49	7.65	-13.53	7.73	-13.49	8.13	-13.26
11/08/21 06:00:00.0	7.73	-13.49	7.58	-13.56	8.81	-12.88	8.4	-13.11
11/08/21 07:00:00.0	7.73	-13.49	8	-13.34	8.81	-12.88	8.88	-12.85
11/08/21 08:00:00.0	7.73	-13.49	8.13	-13.26	8.81	-12.88	8.67	-12.96
11/08/21 09:00:00.0	7.73	-13.49	8.27	-13.18	8.81	-12.88	8.61	-13
11/08/21 10:00:00.0	8.81	-12.88	8.61	-13	9.88	-12.29	9.81	-12.33
11/08/21 11:00:00.0	7.73	-13.49	7.65	-13.53	8.81	-12.88	8.54	-13.03
11/08/21 12:00:00.0	6.62	-14.1	6.26	-14.3	6.62	-14.1	6.68	-14.06
11/08/21 13:00:00.0	5.49	-14.73	5.98	-14.45	6.62	-14.1	6.68	-14.06
11/08/21 14:00:00.0	5.49	-14.73	5.13	-14.93	6.62	-14.1	6.61	-14.1
11/08/21 15:00:00.0	6.62	-14.1	6.61	-14.1	7.73	-13.49	7.24	-13.76
11/08/21 16:00:00.0	8.81	-12.88	9.21	-12.66	9.88	-12.29	10.27	-12.07
11/08/21 17:00:00.0	7.73	-13.49	7.72	-13.49	8.81	-12.88	8.54	-13.03
11/08/21 18:00:00.0	8.81	-12.88	8.67	-12.96	8.81	-12.88	9.01	-12.77
11/08/21 19:00:00.0	7.73	-13.49	7.93	-13.37	7.73	-13.49	8.2	-13.22
11/08/21 20:00:00.0	8.81	-12.88	8.67	-12.96	8.81	-12.88	9.15	-12.7
11/08/21 21:00:00.0	9.88	-12.29	9.61	-12.44	10.93	-11.7	10.86	-11.74
11/08/21 22:00:00.0	9.88	-12.29	9.55	-12.47	9.88	-12.29	10.14	-12.14
11/08/21 23:00:00.0	8.81	-12.88	9.08	-12.73	9.88	-12.29	9.75	-12.36
11/09/21 00:00:00.0	7.73	-13.49	8.2	-13.22	8.81	-12.88	8.4	-13.11
11/09/21 01:00:00.0	10.93	-11.7	10.47	-11.96	10.93	-11.7	11.12	-11.6
11/09/21 02:00:00.0	9.88	-12.29	10.14	-12.14	10.93	-11.7	11.32	-11.49
11/09/21 03:00:00.0	9.88	-12.29	10.21	-12.11	10.93	-11.7	10.99	-11.67
11/09/21 04:00:00.0	10.93	-11.7	10.6	-11.89	10.93	-11.7	10.8	-11.78
11/09/21 05:00:00.0	11.97	-11.13	12.16	-11.02	12.99	-10.56	12.73	-10.71
11/09/21 06:00:00.0	13.99	-10.01	13.67	-10.18	13.99	-10.01	14.23	-9.87
11/09/21 07:00:00.0	20.64	-6.31	20.7	-6.28	21.55	-5.81	21.32	-5.93
11/09/21 08:00:00.0	22.44	-5.31	22.49	-5.28	22.44	-5.31	22.72	-5.16
11/09/21 09:00:00.0	24.2	-4.33	23.87	-4.52	24.2	-4.33	24.25	-4.3
11/09/21 10:00:00.0	25.07	-3.85	25.28	-3.73	25.07	-3.85	25.39	-3.67
11/09/21 11:00:00.0	26.77	-2.9	26.93	-2.82	26.77	-2.9	27.19	-2.67
11/09/21 12:00:00.0	26.77	-2.9	26.72	-2.93	26.77	-2.9	26.45	-3.08
11/09/21 13:00:00.0	28.45	-1.97	28.29	-2.06	28.45	-1.97	28.14	-2.15
11/09/21 14:00:00.0	28.45	-1.97	28.65	-1.86	28.45	-1.97	28.29	-2.06
11/09/21 15:00:00.0	28.45	-1.97	28.76	-1.8	28.45	-1.97	28.45	-1.97
11/09/21 16:00:00.0	28.45	-1.97	28.71	-1.83	28.45	-1.97	28.19	-2.12
11/09/21 17:00:00.0	28.45	-1.97	28.45	-1.97	28.45	-1.97	28.08	-2.18
11/09/21 18:00:00.0	28.45	-1.97	28.24	-2.09	27.62	-2.44	28.03	-2.2
11/09/21 19:00:00.0	28.45	-1.97	28.55	-1.92	27.62	-2.44	27.98	-2.23
11/09/21 20:00:00.0	27.62	-2.44	27.77	-2.35	27.62	-2.44	27.67	-2.41
11/09/21 21:00:00.0	28.45	-1.97	28.29	-2.06	27.62	-2.44	27.87	-2.29
11/09/21 22:00:00.0	28.45	-1.97	28.19	-2.12	27.62	-2.44	27.51	-2.5
11/09/21 23:00:00.0	27.62	-2.44	27.98	-2.23	27.62	-2.44	27.51	-2.5
11/10/21 00:00:00.0	28.45	-1.97	28.4	-2	27.62	-2.44	27.72	-2.38
11/10/21 01:00:00.0	27.62	-2.44	27.56	-2.47	27.62	-2.44	27.4	-2.55
11/10/21 02:00:00.0	27.62	-2.44	27.61	-2.44	27.62	-2.44	27.46	-2.52
11/10/21 03:00:00.0	27.62	-2.44	27.61	-2.44	27.62	-2.44	27.25	-2.64
11/10/21 04:00:00.0	25.93	-3.37	26.29	-3.17	26.77	-2.9	26.51	-3.05
11/10/21 05:00:00.0	26.77	-2.9	27.19	-2.67	26.77	-2.9	26.72	-2.93
11/10/21 06:00:00.0	25.07	-3.85	24.69	-4.06	25.07	-3.85	24.85	-3.97
11/10/21 07:00:00.0	23.33	-4.82	23.76	-4.58	24.2	-4.33	23.93	-4.49
11/10/21 08:00:00.0	22.44	-5.31	22.77	-5.13	22.44	-5.31	22.77	-5.13
11/10/21 09:00:00.0	22.44	-5.31	22.49	-5.28	22.44	-5.31	22.38	-5.34
11/10/21 10:00:00.0	22.44	-5.31	22.05	-5.53	21.55	-5.81	21.38	-5.9
11/10/21 11:00:00.0	20.64	-6.31	20.81	-6.22	19.73	-6.82	20.13	-6.6
11/10/21 12:00:00.0	20.64	-6.31	20.35	-6.47	19.73	-6.82	19.49	-6.95
11/10/21 13:00:00.0	19.73	-6.82	19.49	-6.95	18.8	-7.33	18.74	-7.37
11/10/21 14:00:00.0	18.8	-7.33	18.57	-7.46	17.86	-7.85	17.8	-7.89
11/10/21 15:00:00.0	17.86	-7.85	17.86	-7.85	16.92	-8.38	17.21	-8.22
11/10/21 16:00:00.0	16.92	-8.38	17.21	-8.22	16.92	-8.38	16.73	-8.48
11/10/21 17:00:00.0	15.95	-8.91	16.19	-8.78	15.95	-8.91	15.83	-8.98
11/10/21 18:00:00.0	14.98	-9.46	15.28	-9.29	14.98	-9.46	14.67	-9.63
11/10/21 19:00:00.0	14.98	-9.46	14.73	-9.6	13.99	-10.01	14.17	-9.9
